Package_Name,Total_Entries,Unique_C-COMM,Python_Related_Process,State_Transition,Local_IP_Address_Access,Remote_IP_Address_Access,Local_Port_Access,Remote_Port_Access,Level
lptlib,217,5,76,"{'FIN_WAIT1 -> ->': 45, 'FIN_WAIT2 -> ->': 44, 'SYN_SENT -> ->': 40, 'CLOSE -> ->': 39, 'ESTABLISHED -> ->': 39, '443 -> ESTABLISHED': 7, '443 -> CLOSE': 1, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",2,24,53,8,0
lr_utils_lib-1.0.0.tar.gz,437,14,182,"{'FIN_WAIT1 -> ->': 88, 'SYN_SENT -> ->': 86, 'FIN_WAIT2 -> ->': 86, 'CLOSE -> ->': 84, 'ESTABLISHED -> ->': 84, '443 -> ESTABLISHED': 4, '443 -> CLOSE': 3, 'CLOSING -> ->': 2}",2,15,90,5,1
lsbs-0.0.11-py3-none-any.tar.gz,437,15,171,"{'SYN_SENT -> ->': 92, 'FIN_WAIT1 -> ->': 83, 'FIN_WAIT2 -> ->': 80, 'CLOSE -> ->': 79, 'ESTABLISHED -> ->': 79, '443 -> CLOSE': 16, '443 -> ESTABLISHED': 4, 'CLOSING -> ->': 3, '443 -> SYN_SENT': 1}",2,25,96,14,1
lsbs-0.0.12-py3-none-any.tar.gz,437,15,177,"{'SYN_SENT -> ->': 88, 'FIN_WAIT1 -> ->': 86, 'FIN_WAIT2 -> ->': 83, 'CLOSE -> ->': 82, 'ESTABLISHED -> ->': 82, '443 -> CLOSE': 9, '443 -> ESTABLISHED': 4, 'CLOSING -> ->': 3}",2,20,92,10,1
lsbs-0.0.1-py3-none-any.tar.gz,437,15,181,"{'FIN_WAIT1 -> ->': 88, 'SYN_SENT -> ->': 86, 'FIN_WAIT2 -> ->': 85, 'CLOSE -> ->': 84, 'ESTABLISHED -> ->': 84, '443 -> ESTABLISHED': 4, 'CLOSING -> ->': 3, '443 -> CLOSE': 3}",2,16,90,5,1
lsq_linear,1376,10,371,"{'SYN_SENT -> ->': 280, 'FIN_WAIT1 -> ->': 262, 'FIN_WAIT2 -> ->': 238, 'CLOSE -> ->': 200, 'ESTABLISHED -> ->': 199, '443 -> CLOSE': 79, '443 -> ESTABLISHED': 77, 'CLOSING -> ->': 21, 'LAST_ACK -> ->': 10, 'CLOSE_WAIT -> ->': 9, '443 -> CLOSE_WAIT': 1}",2,125,286,33,0
lsxwriter-0.1.tar.gz,433,17,61,"{'SYN_SENT -> ->': 99, 'FIN_WAIT1 -> ->': 99, '443 -> ESTABLISHED': 70, '443 -> CLOSE': 70, 'ESTABLISHED -> ->': 31, 'FIN_WAIT2 -> ->': 30, 'CLOSE -> ->': 29, '443 -> CLOSE_WAIT': 2, 'LAST_ACK -> ->': 2, 'CLOSING -> ->': 1}",2,82,158,6,1
lsyflaskmicroapp-video,1523,10,424,"{'SYN_SENT -> ->': 309, 'FIN_WAIT1 -> ->': 291, 'FIN_WAIT2 -> ->': 267, 'CLOSE -> ->': 228, 'ESTABLISHED -> ->': 226, '443 -> CLOSE': 81, '443 -> ESTABLISHED': 78, 'CLOSING -> ->': 21, 'LAST_ACK -> ->': 11, 'CLOSE_WAIT -> ->': 10, '443 -> CLOSE_WAIT': 1}",2,126,312,33,0
l-sys,288,18,96,"{'CLOSE -> ->': 62, 'SYN_SENT -> ->': 62, 'ESTABLISHED -> ->': 59, 'FIN_WAIT1 -> ->': 52, 'FIN_WAIT2 -> ->': 46, 'LAST_ACK -> ->': 4, 'CLOSE_WAIT -> ->': 3}",1,18,65,2,0
ltfqia,215,7,70,"{'SYN_SENT -> ->': 45, 'FIN_WAIT1 -> ->': 40, 'ESTABLISHED -> ->': 38, 'FIN_WAIT2 -> ->': 37, 'CLOSE -> ->': 36, '443 -> CLOSE': 9, '443 -> ESTABLISHED': 4, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2, 'CLOSING -> ->': 2}",2,17,49,8,0
ltipinfo,289,5,14,"{'SYN_SENT -> ->': 59, 'FIN_WAIT1 -> ->': 46, 'FIN_WAIT2 -> ->': 45, '443 -> CLOSE': 43, '443 -> ESTABLISHED': 39, 'ESTABLISHED -> ->': 18, 'CLOSE -> ->': 17, 'LAST_ACK -> ->': 10, 'CLOSE_WAIT -> ->': 9, '443 -> SYN_SENT': 1, '443 -> CLOSE_WAIT': 1, 'CLOSING -> ->': 1}",2,81,65,29,0
lubyrequests-1.0.0.tar.gz,364,13,155,"{'FIN_WAIT1 -> ->': 73, 'SYN_SENT -> ->': 72, 'FIN_WAIT2 -> ->': 72, 'CLOSE -> ->': 70, 'ESTABLISHED -> ->': 70, '443 -> CLOSE': 3, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 1}",2,12,75,4,1
lucifer,144,10,40,"{'CLOSE -> ->': 29, 'SYN_SENT -> ->': 29, 'ESTABLISHED -> ->': 29, 'FIN_WAIT1 -> ->': 28, 'FIN_WAIT2 -> ->': 25, 'CLOSING -> ->': 3, 'CLOSE_WAIT -> ->': 1}",1,11,32,2,0
lucifer-example-0-0.2.tar.gz,364,13,147,"{'SYN_SENT -> ->': 74, 'FIN_WAIT1 -> ->': 71, 'FIN_WAIT2 -> ->': 70, 'CLOSE -> ->': 68, 'ESTABLISHED -> ->': 68, '443 -> CLOSE': 9, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 1}",2,16,77,9,1
luckstring,508,6,172,"{'FIN_WAIT1 -> ->': 102, 'SYN_SENT -> ->': 98, 'FIN_WAIT2 -> ->': 98, 'CLOSE -> ->': 88, 'ESTABLISHED -> ->': 88, '443 -> ESTABLISHED': 16, '443 -> CLOSE': 10, 'CLOSING -> ->': 4, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",2,35,107,14,0
luigi-td,362,5,96,"{'SYN_SENT -> ->': 75, 'FIN_WAIT1 -> ->': 69, 'FIN_WAIT2 -> ->': 64, 'CLOSE -> ->': 50, 'ESTABLISHED -> ->': 50, '443 -> ESTABLISHED': 19, '443 -> CLOSE': 19, '80 -> CLOSE': 6, '80 -> ESTABLISHED': 5, 'CLOSE_WAIT -> ->': 2, '443 -> FIN_WAIT1': 1, 'CLOSING -> ->': 1, 'LAST_ACK -> ->': 1}",2,50,80,21,0
Lukz-2.0.0.tar.gz,364,12,141,"{'SYN_SENT -> ->': 78, 'FIN_WAIT1 -> ->': 67, 'FIN_WAIT2 -> ->': 66, 'CLOSE -> ->': 65, 'ESTABLISHED -> ->': 65, '443 -> CLOSE': 16, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 1, '443 -> SYN_SENT': 1, '443 -> FIN_WAIT1': 1, '80 -> CLOSE': 1}",2,24,83,17,1
Lukz-2.0.1.tar.gz,291,10,124,"{'CLOSE -> ->': 58, 'ESTABLISHED -> ->': 58, 'FIN_WAIT1 -> ->': 58, 'FIN_WAIT2 -> ->': 58, 'SYN_SENT -> ->': 57, '443 -> ESTABLISHED': 2}",2,9,62,3,1
Lukz-3.0.0.tar.gz,291,11,117,"{'SYN_SENT -> ->': 58, 'FIN_WAIT1 -> ->': 57, 'FIN_WAIT2 -> ->': 56, 'CLOSE -> ->': 55, 'ESTABLISHED -> ->': 55, '443 -> CLOSE': 7, '443 -> ESTABLISHED': 2, 'CLOSING -> ->': 1}",2,15,63,10,1
lulumortreux-0.1.3-py3-none-any.tar.gz,145,4,55,"{'CLOSE -> ->': 30, 'SYN_SENT -> ->': 30, 'ESTABLISHED -> ->': 29, 'FIN_WAIT1 -> ->': 25, 'FIN_WAIT2 -> ->': 25, 'CLOSE_WAIT -> ->': 3, 'LAST_ACK -> ->': 3}",1,8,31,2,1
lulumortreux-0.1.4-py3-none-any.tar.gz,72,4,28,"{'CLOSE -> ->': 15, 'SYN_SENT -> ->': 15, 'ESTABLISHED -> ->': 15, 'FIN_WAIT1 -> ->': 12, 'FIN_WAIT2 -> ->': 11, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",1,7,16,2,1
lumberpy,289,5,97,"{'SYN_SENT -> ->': 60, 'FIN_WAIT1 -> ->': 55, 'CLOSE -> ->': 53, 'ESTABLISHED -> ->': 48, 'FIN_WAIT2 -> ->': 48, '443 -> ESTABLISHED': 10, '443 -> CLOSE': 8, 'CLOSING -> ->': 5, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",2,32,73,13,0
luoluo,1007,5,348,"{'SYN_SENT -> ->': 203, 'FIN_WAIT1 -> ->': 196, 'FIN_WAIT2 -> ->': 186, 'CLOSE -> ->': 182, 'ESTABLISHED -> ->': 178, '443 -> ESTABLISHED': 23, '443 -> CLOSE': 21, 'CLOSING -> ->': 9, 'CLOSE_WAIT -> ->': 5, 'LAST_ACK -> ->': 4}",2,54,208,20,0
lupin-utils,1082,9,308,"{'SYN_SENT -> ->': 217, 'FIN_WAIT1 -> ->': 205, 'FIN_WAIT2 -> ->': 193, 'ESTABLISHED -> ->': 168, 'CLOSE -> ->': 164, '443 -> CLOSE': 53, '443 -> ESTABLISHED': 50, 'LAST_ACK -> ->': 12, 'CLOSE_WAIT -> ->': 11, 'CLOSING -> ->': 8, '443 -> CLOSE_WAIT': 1}",2,91,227,29,0
lurklib,3697,58,89,"{'SYN_SENT -> ->': 1410, 'CLOSE -> ->': 886, 'FIN_WAIT1 -> ->': 278, '443 -> CLOSE': 240, 'ESTABLISHED -> ->': 210, '443 -> ESTABLISHED': 207, 'FIN_WAIT2 -> ->': 188, 'LAST_ACK -> ->': 118, 'CLOSE_WAIT -> ->': 43, '443 -> CLOSE_WAIT': 25, '80 -> CLOSE': 22, '443 -> SYN_SENT': 21, 'CLOSING -> ->': 13, '53 -> SYN_SENT': 12, '80 -> ESTABLISHED': 10, '443 -> FIN_WAIT1': 5, '443 -> FIN_WAIT2': 4, '80 -> SYN_SENT': 2, 'LISTEN -> ->': 2, '80 -> LAST_ACK': 1}",16,372,1391,108,0
lutlib,434,4,169,"{'ESTABLISHED -> ->': 86, 'SYN_SENT -> ->': 85, 'FIN_WAIT1 -> ->': 85, 'FIN_WAIT2 -> ->': 84, 'CLOSE -> ->': 83, '443 -> ESTABLISHED': 6, '443 -> CLOSE': 2, 'CLOSE_WAIT -> ->': 2, 'CLOSING -> ->': 1}",2,23,101,8,0
lutra,871,9,272,"{'SYN_SENT -> ->': 177, 'FIN_WAIT1 -> ->': 168, 'FIN_WAIT2 -> ->': 156, 'CLOSE -> ->': 141, 'ESTABLISHED -> ->': 141, '443 -> CLOSE': 36, '443 -> ESTABLISHED': 34, 'CLOSING -> ->': 10, 'CLOSE_WAIT -> ->': 4, 'LAST_ACK -> ->': 4}",2,69,183,26,0
lutstrings,505,5,154,"{'SYN_SENT -> ->': 102, 'FIN_WAIT1 -> ->': 96, 'FIN_WAIT2 -> ->': 93, 'CLOSE -> ->': 82, 'ESTABLISHED -> ->': 81, '443 -> CLOSE': 22, '443 -> ESTABLISHED': 19, 'CLOSE_WAIT -> ->': 3, 'LAST_ACK -> ->': 3, 'CLOSING -> ->': 3, '443 -> SYN_SENT': 1}",2,44,108,17,0
lvmc,432,5,162,"{'SYN_SENT -> ->': 88, 'CLOSE -> ->': 86, 'FIN_WAIT1 -> ->': 84, 'ESTABLISHED -> ->': 83, 'FIN_WAIT2 -> ->': 81, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 3, '443 -> CLOSE': 2, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",2,16,91,5,0
lxlm-1.0.tar.gz,218,11,74,"{'SYN_SENT -> ->': 49, 'FIN_WAIT1 -> ->': 38, 'FIN_WAIT2 -> ->': 37, 'CLOSE -> ->': 36, 'ESTABLISHED -> ->': 36, '443 -> CLOSE': 16, '443 -> ESTABLISHED': 3, 'CLOSING -> ->': 1, '443 -> SYN_SENT': 1, '443 -> FIN_WAIT1': 1}",2,23,54,16,1
lxml,217,10,82,"{'ESTABLISHED -> ->': 45, 'CLOSE -> ->': 44, 'SYN_SENT -> ->': 43, 'FIN_WAIT1 -> ->': 34, 'FIN_WAIT2 -> ->': 32, 'CLOSE_WAIT -> ->': 9, 'LAST_ACK -> ->': 8, 'CLOSING -> ->': 2}",1,13,46,2,0
lxsxwriter-0.1.tar.gz,431,17,57,"{'FIN_WAIT1 -> ->': 108, 'SYN_SENT -> ->': 94, '443 -> ESTABLISHED': 74, '443 -> CLOSE': 67, 'ESTABLISHED -> ->': 29, 'FIN_WAIT2 -> ->': 28, 'CLOSE -> ->': 27, '443 -> CLOSE_WAIT': 2, 'CLOSING -> ->': 1, 'LAST_ACK -> ->': 1}",2,86,154,6,1
lyft-core-999.3.9.tar.gz,72,6,30,"{'ESTABLISHED -> ->': 15, 'FIN_WAIT1 -> ->': 15, 'FIN_WAIT2 -> ->': 14, 'CLOSE -> ->': 14, 'SYN_SENT -> ->': 14}",1,4,16,2,1
lyft-exceptions-5.9.1.tar.gz,72,4,27,"{'CLOSE -> ->': 15, 'SYN_SENT -> ->': 15, 'ESTABLISHED -> ->': 14, 'FIN_WAIT1 -> ->': 12, 'FIN_WAIT2 -> ->': 12, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",1,6,16,2,1
lyft-logging,144,10,41,"{'CLOSE -> ->': 30, 'SYN_SENT -> ->': 29, 'ESTABLISHED -> ->': 29, 'FIN_WAIT1 -> ->': 28, 'FIN_WAIT2 -> ->': 25, 'CLOSING -> ->': 3}",1,11,32,2,0
lyft-requests-5.9.1.tar.gz,145,9,54,"{'SYN_SENT -> ->': 30, 'FIN_WAIT1 -> ->': 28, 'FIN_WAIT2 -> ->': 27, 'CLOSE -> ->': 26, 'ESTABLISHED -> ->': 26, '443 -> CLOSE': 5, '443 -> ESTABLISHED': 2, 'CLOSING -> ->': 1}",2,14,34,8,1
lyft-service-9.99.1.tar.gz,145,10,48,"{'SYN_SENT -> ->': 34, 'FIN_WAIT1 -> ->': 25, 'FIN_WAIT2 -> ->': 24, 'CLOSE -> ->': 23, 'ESTABLISHED -> ->': 23, '443 -> CLOSE': 12, '443 -> ESTABLISHED': 2, 'CLOSING -> ->': 1, '443 -> SYN_SENT': 1}",2,19,38,12,1
lyft-settings-5.9.1.tar.gz,72,5,27,"{'FIN_WAIT1 -> ->': 15, 'FIN_WAIT2 -> ->': 15, 'CLOSE -> ->': 14, 'SYN_SENT -> ->': 13, 'ESTABLISHED -> ->': 13, '443 -> ESTABLISHED': 2}",2,7,17,3,1
lyft-stats-5.9.1.tar.gz,510,17,157,"{'FIN_WAIT1 -> ->': 111, 'FIN_WAIT2 -> ->': 106, 'SYN_SENT -> ->': 86, 'CLOSE -> ->': 80, 'ESTABLISHED -> ->': 77, '443 -> ESTABLISHED': 28, '80 -> ESTABLISHED': 10, '443 -> CLOSE': 6, 'CLOSING -> ->': 5, 'CLOSE_WAIT -> ->': 1}",2,78,126,34,1
lz4,510,12,217,"{'CLOSE -> ->': 104, 'SYN_SENT -> ->': 103, 'ESTABLISHED -> ->': 103, 'FIN_WAIT1 -> ->': 95, 'FIN_WAIT2 -> ->': 93, 'CLOSE_WAIT -> ->': 5, 'LAST_ACK -> ->': 5, 'CLOSING -> ->': 2}",1,10,105,2,0
M2Crypto,797,13,45,"{'SYN_SENT -> ->': 166, 'ESTABLISHED -> ->': 95, 'FIN_WAIT1 -> ->': 91, '8080 -> CLOSE': 77, 'FIN_WAIT2 -> ->': 74, 'LAST_ACK -> ->': 62, 'CLOSE -> ->': 45, '8080 -> CLOSE_WAIT': 42, '8080 -> ESTABLISHED': 35, '443 -> CLOSE': 27, '443 -> ESTABLISHED': 21, 'CLOSE_WAIT -> ->': 18, '80 -> CLOSE': 17, '80 -> ESTABLISHED': 12, 'CLOSING -> ->': 9, '80 -> CLOSE_WAIT': 5, '443 -> CLOSE_WAIT': 1}",2,148,175,22,0
maatplotlib-0.1.tar.gz,431,17,53,"{'FIN_WAIT1 -> ->': 120, 'SYN_SENT -> ->': 91, '443 -> ESTABLISHED': 71, '443 -> CLOSE': 66, 'ESTABLISHED -> ->': 27, 'FIN_WAIT2 -> ->': 26, 'CLOSE -> ->': 25, '443 -> CLOSE_WAIT': 2, 'LAST_ACK -> ->': 2, 'CLOSING -> ->': 1}",2,83,150,6,1
macleod,1235,10,364,"{'SYN_SENT -> ->': 245, 'FIN_WAIT1 -> ->': 241, 'FIN_WAIT2 -> ->': 215, 'ESTABLISHED -> ->': 195, 'CLOSE -> ->': 192, '443 -> ESTABLISHED': 55, '443 -> CLOSE': 51, 'CLOSING -> ->': 16, 'CLOSE_WAIT -> ->': 10, 'LAST_ACK -> ->': 8, '80 -> CLOSE': 3, '80 -> ESTABLISHED': 3, '443 -> SYN_SENT': 1}",2,97,256,26,0
madgrad,649,6,222,"{'FIN_WAIT1 -> ->': 130, 'SYN_SENT -> ->': 128, 'FIN_WAIT2 -> ->': 116, 'CLOSE -> ->': 115, 'ESTABLISHED -> ->': 113, '443 -> ESTABLISHED': 18, '443 -> CLOSE': 14, 'CLOSING -> ->': 13, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",2,38,135,15,0
maestral-gui,1598,8,522,"{'FIN_WAIT1 -> ->': 319, 'FIN_WAIT2 -> ->': 305, 'SYN_SENT -> ->': 304, 'ESTABLISHED -> ->': 272, 'CLOSE -> ->': 270, '443 -> ESTABLISHED': 55, '443 -> CLOSE': 34, 'CLOSING -> ->': 13, 'LAST_ACK -> ->': 11, 'CLOSE_WAIT -> ->': 8, '80 -> ESTABLISHED': 4, '443 -> CLOSE_WAIT': 3}",2,113,333,41,0
magame,653,6,214,"{'SYN_SENT -> ->': 130, 'FIN_WAIT1 -> ->': 127, 'FIN_WAIT2 -> ->': 120, 'ESTABLISHED -> ->': 113, 'CLOSE -> ->': 112, '443 -> ESTABLISHED': 20, '443 -> CLOSE': 18, 'LAST_ACK -> ->': 5, 'CLOSING -> ->': 4, 'CLOSE_WAIT -> ->': 4}",2,43,137,13,0
mahdixssss,943,19,334,"{'ESTABLISHED -> ->': 206, 'CLOSE -> ->': 186, 'SYN_SENT -> ->': 185, 'FIN_WAIT1 -> ->': 163, 'FIN_WAIT2 -> ->': 154, 'CLOSE_WAIT -> ->': 34, 'LAST_ACK -> ->': 11, 'CLOSING -> ->': 4}",1,34,208,2,0
mail-devel,1966,38,129,"{'CLOSE -> ->': 473, 'ESTABLISHED -> ->': 469, 'SYN_SENT -> ->': 467, 'FIN_WAIT1 -> ->': 361, 'FIN_WAIT2 -> ->': 87, 'CLOSE_WAIT -> ->': 72, 'LAST_ACK -> ->': 32, '443 -> ESTABLISHED': 2, '443 -> SYN_SENT': 1, '443 -> FIN_WAIT1': 1, 'CLOSING -> ->': 1}",2,57,470,6,0
mail-validator-0.1.tar.gz,437,16,138,"{'FIN_WAIT1 -> ->': 97, 'FIN_WAIT2 -> ->': 92, 'CLOSE -> ->': 71, 'SYN_SENT -> ->': 71, 'ESTABLISHED -> ->': 67, '443 -> ESTABLISHED': 28, '80 -> ESTABLISHED': 5, 'CLOSING -> ->': 5, '443 -> CLOSE': 1}",2,68,106,30,1
maite,1301,5,478,"{'SYN_SENT -> ->': 261, 'FIN_WAIT1 -> ->': 255, 'FIN_WAIT2 -> ->': 251, 'CLOSE -> ->': 244, 'ESTABLISHED -> ->': 240, '443 -> ESTABLISHED': 21, '443 -> CLOSE': 17, 'CLOSE_WAIT -> ->': 5, 'CLOSING -> ->': 4, 'LAST_ACK -> ->': 3}",2,50,269,18,0
maiter-1.0.tar.gz,437,16,141,"{'FIN_WAIT1 -> ->': 95, 'FIN_WAIT2 -> ->': 90, 'SYN_SENT -> ->': 73, 'CLOSE -> ->': 72, 'ESTABLISHED -> ->': 69, '443 -> ESTABLISHED': 28, 'CLOSING -> ->': 5, '80 -> ESTABLISHED': 3, '443 -> CLOSE': 1, 'CLOSE_WAIT -> ->': 1}",2,67,106,30,1
make,215,12,54,"{'ESTABLISHED -> ->': 49, 'CLOSE -> ->': 42, 'SYN_SENT -> ->': 42, 'FIN_WAIT1 -> ->': 39, 'FIN_WAIT2 -> ->': 32, 'CLOSE_WAIT -> ->': 6, 'LAST_ACK -> ->': 3, 'CLOSING -> ->': 2}",1,17,50,2,0
make_box-0.0.1.tar.gz,256,9,46,"{'SYN_SENT -> ->': 91, 'CLOSE -> ->': 87, 'ESTABLISHED -> ->': 26, 'FIN_WAIT1 -> ->': 23, 'FIN_WAIT2 -> ->': 21, 'CLOSE_WAIT -> ->': 3, 'LAST_ACK -> ->': 3, 'CLOSING -> ->': 2}",2,23,94,3,1
make_box-0.0.2.tar.gz,191,9,35,"{'CLOSE -> ->': 67, 'SYN_SENT -> ->': 67, 'ESTABLISHED -> ->': 19, 'FIN_WAIT1 -> ->': 17, 'FIN_WAIT2 -> ->': 15, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2, 'CLOSING -> ->': 2}",2,22,70,3,1
make_box-0.0.3.tar.gz,190,8,26,"{'CLOSE -> ->': 71, 'SYN_SENT -> ->': 71, 'ESTABLISHED -> ->': 16, 'FIN_WAIT1 -> ->': 13, 'FIN_WAIT2 -> ->': 11, 'CLOSE_WAIT -> ->': 3, 'LAST_ACK -> ->': 3, 'CLOSING -> ->': 2}",2,23,74,3,1
make_box-0.0.4.tar.gz,124,7,12,"{'SYN_SENT -> ->': 49, 'CLOSE -> ->': 48, 'ESTABLISHED -> ->': 9, 'FIN_WAIT1 -> ->': 7, 'FIN_WAIT2 -> ->': 5, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2, 'CLOSING -> ->': 2}",2,20,52,3,1
make-blue,291,6,102,"{'SYN_SENT -> ->': 65, 'CLOSE -> ->': 57, 'ESTABLISHED -> ->': 53, 'FIN_WAIT1 -> ->': 52, 'FIN_WAIT2 -> ->': 48, '443 -> CLOSE': 8, 'CLOSE_WAIT -> ->': 2, '443 -> ESTABLISHED': 2, '443 -> SYN_SENT': 1, 'LAST_ACK -> ->': 1, 'CLOSING -> ->': 1, '80 -> CLOSE': 1}",2,25,73,11,0
make-colors,217,7,77,"{'FIN_WAIT1 -> ->': 43, 'ESTABLISHED -> ->': 42, 'SYN_SENT -> ->': 41, 'FIN_WAIT2 -> ->': 41, 'CLOSE -> ->': 39, '443 -> ESTABLISHED': 3, '443 -> CLOSE': 3, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2, 'CLOSING -> ->': 1}",2,16,49,6,0
makefun,432,20,63,"{'FIN_WAIT1 -> ->': 93, 'SYN_SENT -> ->': 92, '443 -> CLOSE': 65, '443 -> ESTABLISHED': 61, 'FIN_WAIT2 -> ->': 43, 'ESTABLISHED -> ->': 35, 'CLOSE -> ->': 29, 'LAST_ACK -> ->': 5, 'CLOSE_WAIT -> ->': 3, '443 -> SYN_SENT': 2, '443 -> CLOSE_WAIT': 2, 'CLOSING -> ->': 2}",3,85,112,18,0
makit-lib,362,9,79,"{'SYN_SENT -> ->': 76, 'FIN_WAIT1 -> ->': 68, 'FIN_WAIT2 -> ->': 57, 'CLOSE -> ->': 46, 'ESTABLISHED -> ->': 43, '443 -> CLOSE': 25, '443 -> ESTABLISHED': 23, 'CLOSING -> ->': 9, '80 -> CLOSE': 5, '80 -> ESTABLISHED': 5, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2, '443 -> FIN_WAIT1': 1}",2,57,80,22,0
mako,0,0,0,{},0,0,0,0,0
makrand,435,9,109,"{'SYN_SENT -> ->': 90, 'FIN_WAIT1 -> ->': 83, 'FIN_WAIT2 -> ->': 72, 'CLOSE -> ->': 60, 'ESTABLISHED -> ->': 59, '443 -> CLOSE': 25, '443 -> ESTABLISHED': 22, 'CLOSING -> ->': 9, '80 -> CLOSE': 5, '80 -> ESTABLISHED': 5, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2, '443 -> FIN_WAIT1': 1}",2,56,96,22,0
maliciouspackage,1668,10,418,"{'SYN_SENT -> ->': 339, 'FIN_WAIT1 -> ->': 316, 'FIN_WAIT2 -> ->': 287, 'CLOSE -> ->': 234, 'ESTABLISHED -> ->': 229, '443 -> CLOSE': 98, '443 -> ESTABLISHED': 97, 'CLOSING -> ->': 22, 'LAST_ACK -> ->': 16, 'CLOSE_WAIT -> ->': 15, '80 -> CLOSE': 7, '80 -> ESTABLISHED': 7, '443 -> CLOSE_WAIT': 1}",2,177,339,55,0
malicious-pip-package-for-democdf-0.1.0.tar.gz,437,16,139,"{'FIN_WAIT1 -> ->': 88, 'SYN_SENT -> ->': 83, 'FIN_WAIT2 -> ->': 82, 'CLOSE -> ->': 71, 'ESTABLISHED -> ->': 68, '443 -> ESTABLISHED': 24, '443 -> CLOSE': 13, 'CLOSING -> ->': 5, '80 -> ESTABLISHED': 1, 'CLOSE_WAIT -> ->': 1, '443 -> FIN_WAIT1': 1}",2,59,108,29,1
maliput,1162,10,340,"{'SYN_SENT -> ->': 234, 'FIN_WAIT1 -> ->': 224, 'FIN_WAIT2 -> ->': 201, 'CLOSE -> ->': 182, 'ESTABLISHED -> ->': 181, '443 -> ESTABLISHED': 51, '443 -> CLOSE': 51, 'CLOSING -> ->': 13, 'CLOSE_WAIT -> ->': 10, 'LAST_ACK -> ->': 8, '80 -> CLOSE': 3, '80 -> ESTABLISHED': 3, '443 -> SYN_SENT': 1}",2,92,243,25,0
mall0d-1.0.tar.gz,364,16,121,"{'FIN_WAIT1 -> ->': 78, 'FIN_WAIT2 -> ->': 73, 'SYN_SENT -> ->': 63, 'CLOSE -> ->': 62, 'ESTABLISHED -> ->': 59, '443 -> ESTABLISHED': 22, 'CLOSING -> ->': 5, '80 -> ESTABLISHED': 1, '443 -> CLOSE': 1}",2,53,88,25,1
mallard,1297,11,332,"{'SYN_SENT -> ->': 260, 'FIN_WAIT1 -> ->': 247, 'FIN_WAIT2 -> ->': 225, 'CLOSE -> ->': 185, 'ESTABLISHED -> ->': 184, '443 -> ESTABLISHED': 76, '443 -> CLOSE': 76, 'CLOSING -> ->': 18, 'CLOSE_WAIT -> ->': 12, 'LAST_ACK -> ->': 12, '443 -> CLOSE_WAIT': 1, '443 -> SYN_SENT': 1}",4,137,272,40,0
mallody-1.0.tar.gz,364,15,128,"{'SYN_SENT -> ->': 79, 'CLOSE -> ->': 66, 'FIN_WAIT1 -> ->': 66, 'ESTABLISHED -> ->': 63, 'FIN_WAIT2 -> ->': 63, '443 -> CLOSE': 13, '443 -> ESTABLISHED': 9, 'CLOSING -> ->': 3, 'CLOSE_WAIT -> ->': 1, '443 -> FIN_WAIT1': 1}",2,35,88,20,1
mallodys-1.0.tar.gz,291,14,111,"{'CLOSE -> ->': 58, 'SYN_SENT -> ->': 58, 'FIN_WAIT1 -> ->': 57, 'FIN_WAIT2 -> ->': 55, 'ESTABLISHED -> ->': 53, '443 -> ESTABLISHED': 7, 'CLOSING -> ->': 2, '443 -> CLOSE': 1}",2,24,67,12,1
malloy,216,7,6,"{'SYN_SENT -> ->': 41, 'FIN_WAIT1 -> ->': 37, '443 -> ESTABLISHED': 33, 'FIN_WAIT2 -> ->': 32, '443 -> CLOSE': 30, 'ESTABLISHED -> ->': 12, 'CLOSE -> ->': 11, 'LAST_ACK -> ->': 8, 'CLOSE_WAIT -> ->': 7, 'CLOSING -> ->': 4, '443 -> CLOSE_WAIT': 1}",2,64,53,20,0
